replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
1,118,Union Berlin,21.0,Berlin,GER,Ajax,64.0,Amsterdam,NED,576.0
1,119,Union Berlin,21.0,Berlin,GER,Crvena zvezda,40.0,Belgrade,SRB,1003.0
1,120,Union Berlin,21.0,Berlin,GER,HJK,10.0,Helsinki,FIN,1105.0
1,121,Brighton,18.635,Brighton,ENG,Juventus,80.0,Turin,ITA,866.0
1,122,Brighton,18.635,Brighton,ENG,Lugano,8.0,Lugano,SUI,860.0
1,123,Brighton,18.635,Brighton,ENG,Shakhtar Donetsk,59.0,Hamburg,UKR,756.0
1,124,Brighton,18.635,Brighton,ENG,Lille,35.0,Lille,FRA,228.0
1,125,Osasuna,15.922,Pamplona,ESP,Salzburg,49.0,Salzburg,AUT,1273.0
1,126,Osasuna,15.922,Pamplona,ESP,Borussia Dortmund,75.0,Dortmund,GER,1186.0
1,127,Osasuna,15.922,Pamplona,ESP,Paris Saint-Germain,101.0,Paris,FRA,740.0
1,128,Osasuna,15.922,Pamplona,ESP,Union Berlin,21.0,Berlin,GER,1555.0
1,129,Riga,11.0,Riga,LAT,Osasuna,15.922,Pamplona,ESP,2398.0
1,130,Riga,11.0,Riga,LAT,Atlético de Madrid,73.0,Madrid,ESP,2713.0
1,131,Riga,11.0,Riga,LAT,Napoli,71.0,Naples,ITA,1924.0
1,132,Riga,11.0,Riga,LAT,Lyon,44.0,Lyon,FRA,1815.0
1,133,HJK,10.0,Helsinki,FIN,Bayern,126.0,Munich,GER,1589.0
1,134,HJK,10.0,Helsinki,FIN,Barcelona,78.0,Barcelona,ESP,2604.0
1,135,HJK,10.0,Helsinki,FIN,Braga,48.0,Braga,POR,3069.0
1,136,HJK,10.0,Helsinki,FIN,Riga,11.0,Riga,LAT,361.0
1,137,AEK Athens,10.0,Athens,GRE,Lazio,43.0,Rome,ITA,1051.0
1,138,AEK Athens,10.0,Athens,GRE,Manchester United,91.0,Manchester,ENG,2625.0
1,139,AEK Athens,10.0,Athens,GRE,Villarreal,68.0,Villarreal,ESP,2065.0
1,140,AEK Athens,10.0,Athens,GRE,Mönchengladbach,21.0,Mönchengladbach,GER,2011.0
