replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
1,31,Villarreal,68.0,Villarreal,ESP,Maribor,9.5,Maribor,SVN,1467.0
1,32,Villarreal,68.0,Villarreal,ESP,RB Leipzig,87.0,Leipzig,GER,1590.0
1,33,Arsenal,58.0,London,ENG,Hearts,6.53,Edinburgh,SCO,534.0
1,34,Arsenal,58.0,London,ENG,Eintracht Frankfurt,57.0,Frankfurt,GER,638.0
1,35,Arsenal,58.0,London,ENG,Crvena zvezda,40.0,Belgrade,SRB,1692.0
1,36,Arsenal,58.0,London,ENG,Villarreal,68.0,Villarreal,ESP,1283.0
1,37,Atalanta,58.0,Bergamo,ITA,Luzern,6.155,Luzern,SUI,182.0
1,38,Atalanta,58.0,Bergamo,ITA,Arsenal,58.0,London,ENG,966.0
1,39,Atalanta,58.0,Bergamo,ITA,West Ham,54.0,London,ENG,966.0
1,40,Atalanta,58.0,Bergamo,ITA,Real Sociedad,42.0,San Sebastián,ESP,960.0
1,41,Eintracht Frankfurt,57.0,Frankfurt,GER,Genk,13.0,Genk,BEL,243.0
1,42,Eintracht Frankfurt,57.0,Frankfurt,GER,Salzburg,49.0,Salzburg,AUT,408.0
1,43,Eintracht Frankfurt,57.0,Frankfurt,GER,Monaco,24.0,Monaco,FRA,715.0
1,44,Eintracht Frankfurt,57.0,Frankfurt,GER,Inter,90.0,Milan,ITA,518.0
1,45,West Ham,54.0,London,ENG,PSV,43.0,Eindhoven,NED,388.0
1,46,West Ham,54.0,London,ENG,Villarreal,68.0,Villarreal,ESP,1283.0
1,47,West Ham,54.0,London,ENG,Twente,11.42,Enschede,NED,489.0
1,48,West Ham,54.0,London,ENG,Crvena zvezda,40.0,Belgrade,SRB,1692.0
1,49,Tottenham Hotspur,54.0,London,ENG,Lyon,44.0,Lyon,FRA,735.0
1,50,Tottenham Hotspur,54.0,London,ENG,Maribor,9.5,Maribor,SVN,1272.0
1,51,Tottenham Hotspur,54.0,London,ENG,Real Madrid,112.0,Madrid,ESP,1263.0
1,52,Tottenham Hotspur,54.0,London,ENG,Fiorentina,24.0,Florence,ITA,1209.0
1,53,AC Milan,49.0,Milan,ITA,Nice,17.0,Nice,FRA,247.0
1,54,AC Milan,49.0,Milan,ITA,SC Freiburg,19.0,Freiburg,GER,300.0
1,55,AC Milan,49.0,Milan,ITA,Braga,48.0,Braga,POR,1484.0
1,56,AC Milan,49.0,Milan,ITA,Chelsea,96.0,London,ENG,959.0
1,57,Salzburg,49.0,Salzburg,AUT,Slovan Bratislava,26.5,Bratislava,SVK,305.0
1,58,Salzburg,49.0,Salzburg,AUT,Barcelona,78.0,Barcelona,ESP,1117.0
1,59,Salzburg,49.0,Salzburg,AUT,Hearts,6.53,Edinburgh,SCO,1430.0
1,60,Salzburg,49.0,Salzburg,AUT,Tottenham Hotspur,54.0,London,ENG,1032.0
1,61,Braga,48.0,Braga,POR,Rijeka,12.0,Rijeka,CRO,1888.0
1,62,Braga,48.0,Braga,POR,RB Leipzig,87.0,Leipzig,GER,1922.0
1,63,Braga,48.0,Braga,POR,Slavia Praha,42.0,Prague,CZE,2000.0
1,64,Braga,48.0,Braga,POR,Eintracht Frankfurt,57.0,Frankfurt,GER,1627.0
1,65,Lyon,44.0,Lyon,FRA,Viktoria Plzeň,17.0,Plzeň,CZE,756.0
1,66,Lyon,44.0,Lyon,FRA,Bayern,126.0,Munich,GER,576.0
1,67,Lyon,44.0,Lyon,FRA,Atalanta,58.0,Bergamo,ITA,375.0
1,68,Lyon,44.0,Lyon,FRA,Brighton,18.635,Brighton,ENG,673.0
1,69,PSV,43.0,Eindhoven,NED,Osasuna,15.922,Pamplona,ESP,1099.0
1,70,PSV,43.0,Eindhoven,NED,Roma,86.0,Rome,ITA,1187.0
1,71,PSV,43.0,Eindhoven,NED,AC Milan,49.0,Milan,ITA,719.0
1,72,PSV,43.0,Eindhoven,NED,LASK,34.0,Linz,AUT,720.0
1,73,Real Sociedad,42.0,San Sebastián,ESP,Lyon,44.0,Lyon,FRA,604.0
1,74,Real Sociedad,42.0,San Sebastián,ESP,Hearts,6.53,Edinburgh,SCO,1408.0
1,75,Real Sociedad,42.0,San Sebastián,ESP,Monaco,24.0,Monaco,FRA,758.0
1,76,Real Sociedad,42.0,San Sebastián,ESP,Inter,90.0,Milan,ITA,918.0
1,77,Slavia Praha,42.0,Prague,CZE,Bayern,126.0,Munich,GER,300.0
1,78,Slavia Praha,42.0,Prague,CZE,SC Freiburg,19.0,Freiburg,GER,533.0
1,79,Slavia Praha,42.0,Prague,CZE,Eintracht Frankfurt,57.0,Frankfurt,GER,411.0
1,80,Slavia Praha,42.0,Prague,CZE,Twente,11.42,Enschede,NED,577.0
1,81,Crvena zvezda,40.0,Belgrade,SRB,Osasuna,15.922,Pamplona,ESP,1781.0
1,82,Crvena zvezda,40.0,Belgrade,SRB,Slavia Praha,42.0,Prague,CZE,741.0
1,83,Crvena zvezda,40.0,Belgrade,SRB,Barcelona,78.0,Barcelona,ESP,1528.0
1,84,Crvena zvezda,40.0,Belgrade,SRB,Tottenham Hotspur,54.0,London,ENG,1692.0
1,85,LASK,34.0,Linz,AUT,Real Sociedad,42.0,San Sebastián,ESP,1373.0
1,86,LASK,34.0,Linz,AUT,Viktoria Plzeň,17.0,Plzeň,CZE,184.0
1,87,LASK,34.0,Linz,AUT,Villarreal,68.0,Villarreal,ESP,1471.0
1,88,LASK,34.0,Linz,AUT,Braga,48.0,Braga,POR,1931.0
1,89,Slovan Bratislava,26.5,Bratislava,SVK,Fiorentina,24.0,Florence,ITA,664.0
1,90,Slovan Bratislava,26.5,Bratislava,SVK,PSV,43.0,Eindhoven,NED,911.0
1,91,Slovan Bratislava,26.5,Bratislava,SVK,Rijeka,12.0,Rijeka,CRO,374.0
1,92,Slovan Bratislava,26.5,Bratislava,SVK,Real Madrid,112.0,Madrid,ESP,1858.0
1,93,Fiorentina,24.0,Florence,ITA,LASK,34.0,Linz,AUT,556.0
1,94,Fiorentina,24.0,Florence,ITA,Nice,17.0,Nice,FRA,321.0
1,95,Fiorentina,24.0,Florence,ITA,Salzburg,49.0,Salzburg,AUT,470.0
1,96,Fiorentina,24.0,Florence,ITA,RB Leipzig,87.0,Leipzig,GER,846.0
1,97,Monaco,24.0,Monaco,FRA,Atalanta,58.0,Bergamo,ITA,282.0
1,98,Monaco,24.0,Monaco,FRA,Brighton,18.635,Brighton,ENG,973.0
1,99,Monaco,24.0,Monaco,FRA,Luzern,6.155,Luzern,SUI,375.0
1,100,Monaco,24.0,Monaco,FRA,Chelsea,96.0,London,ENG,1031.0
1,101,SC Freiburg,19.0,Freiburg,GER,Crvena zvezda,40.0,Belgrade,SRB,1029.0
1,102,SC Freiburg,19.0,Freiburg,GER,Maribor,9.5,Maribor,SVN,610.0
1,103,SC Freiburg,19.0,Freiburg,GER,West Ham,54.0,London,ENG,693.0
1,104,SC Freiburg,19.0,Freiburg,GER,Arsenal,58.0,London,ENG,693.0
1,105,Brighton,18.635,Brighton,ENG,Slovan Bratislava,26.5,Bratislava,SVK,1280.0
1,106,Brighton,18.635,Brighton,ENG,Genk,13.0,Genk,BEL,399.0
1,107,Brighton,18.635,Brighton,ENG,Roma,86.0,Rome,ITA,1385.0
1,108,Brighton,18.635,Brighton,ENG,AC Milan,49.0,Milan,ITA,914.0
1,109,Nice,17.0,Nice,FRA,Atalanta,58.0,Bergamo,ITA,292.0
1,110,Nice,17.0,Nice,FRA,Inter,90.0,Milan,ITA,247.0
1,111,Nice,17.0,Nice,FRA,Luzern,6.155,Luzern,SUI,380.0
1,112,Nice,17.0,Nice,FRA,Slovan Bratislava,26.5,Bratislava,SVK,906.0
1,113,Viktoria Plzeň,17.0,Plzeň,CZE,Roma,86.0,Rome,ITA,873.0
1,114,Viktoria Plzeň,17.0,Plzeň,CZE,West Ham,54.0,London,ENG,948.0
1,115,Viktoria Plzeň,17.0,Plzeň,CZE,Twente,11.42,Enschede,NED,511.0
1,116,Viktoria Plzeň,17.0,Plzeň,CZE,SC Freiburg,19.0,Freiburg,GER,427.0
1,117,Osasuna,15.922,Pamplona,ESP,Braga,48.0,Braga,POR,578.0
1,118,Osasuna,15.922,Pamplona,ESP,Nice,17.0,Nice,FRA,728.0
1,119,Osasuna,15.922,Pamplona,ESP,Chelsea,96.0,London,ENG,974.0
1,120,Osasuna,15.922,Pamplona,ESP,LASK,34.0,Linz,AUT,1378.0
1,121,Genk,13.0,Genk,BEL,Maribor,9.5,Maribor,SVN,889.0
1,122,Genk,13.0,Genk,BEL,Lyon,44.0,Lyon,FRA,581.0
1,123,Genk,13.0,Genk,BEL,Real Sociedad,42.0,San Sebastián,ESP,1021.0
1,124,Genk,13.0,Genk,BEL,Barcelona,78.0,Barcelona,ESP,1096.0
1,125,Rijeka,12.0,Rijeka,CRO,Tottenham Hotspur,54.0,London,ENG,1273.0
1,126,Rijeka,12.0,Rijeka,CRO,Slavia Praha,42.0,Prague,CZE,528.0
1,127,Rijeka,12.0,Rijeka,CRO,RB Leipzig,87.0,Leipzig,GER,686.0
1,128,Rijeka,12.0,Rijeka,CRO,Genk,13.0,Genk,BEL,911.0
1,129,Twente,11.42,Enschede,NED,Eintracht Frankfurt,57.0,Frankfurt,GER,266.0
1,130,Twente,11.42,Enschede,NED,Real Madrid,112.0,Madrid,ESP,1541.0
1,131,Twente,11.42,Enschede,NED,Hearts,6.53,Edinburgh,SCO,776.0
1,132,Twente,11.42,Enschede,NED,Crvena zvezda,40.0,Belgrade,SRB,1293.0
1,133,Maribor,9.5,Maribor,SVN,AC Milan,49.0,Milan,ITA,513.0
1,134,Maribor,9.5,Maribor,SVN,Rijeka,12.0,Rijeka,CRO,165.0
1,135,Maribor,9.5,Maribor,SVN,Bayern,126.0,Munich,GER,353.0
1,136,Maribor,9.5,Maribor,SVN,Brighton,18.635,Brighton,ENG,1251.0
1,137,Hearts,6.53,Edinburgh,SCO,PSV,43.0,Eindhoven,NED,758.0
1,138,Hearts,6.53,Edinburgh,SCO,Osasuna,15.922,Pamplona,ESP,1465.0
1,139,Hearts,6.53,Edinburgh,SCO,Monaco,24.0,Monaco,FRA,1552.0
1,140,Hearts,6.53,Edinburgh,SCO,Villarreal,68.0,Villarreal,ESP,1792.0
1,141,Luzern,6.155,Luzern,SUI,Viktoria Plzeň,17.0,Plzeň,CZE,460.0
1,142,Luzern,6.155,Luzern,SUI,Arsenal,58.0,London,ENG,787.0
1,143,Luzern,6.155,Luzern,SUI,Salzburg,49.0,Salzburg,AUT,366.0
1,144,Luzern,6.155,Luzern,SUI,Fiorentina,24.0,Florence,ITA,431.0
2,1,Bayern,126.0,Munich,GER,Chelsea,96.0,London,ENG,919.0
2,2,Bayern,126.0,Munich,GER,Maribor,9.5,Maribor,SVN,353.0
2,3,Bayern,126.0,Munich,GER,Salzburg,49.0,Salzburg,AUT,115.0
2,4,Bayern,126.0,Munich,GER,Fiorentina,24.0,Florence,ITA,486.0
2,5,Real Madrid,112.0,Madrid,ESP,Brighton,18.635,Brighton,ENG,1189.0
2,6,Real Madrid,112.0,Madrid,ESP,Roma,86.0,Rome,ITA,1364.0
2,7,Real Madrid,112.0,Madrid,ESP,Braga,48.0,Braga,POR,417.0
2,8,Real Madrid,112.0,Madrid,ESP,Genk,13.0,Genk,BEL,1372.0
2,9,Chelsea,96.0,London,ENG,Nice,17.0,Nice,FRA,1028.0
2,10,Chelsea,96.0,London,ENG,RB Leipzig,87.0,Leipzig,GER,867.0
2,11,Chelsea,96.0,London,ENG,LASK,34.0,Linz,AUT,1089.0
2,12,Chelsea,96.0,London,ENG,AC Milan,49.0,Milan,ITA,959.0
2,13,Inter,90.0,Milan,ITA,Hearts,6.53,Edinburgh,SCO,1451.0
2,14,Inter,90.0,Milan,ITA,Monaco,24.0,Monaco,FRA,238.0
2,15,Inter,90.0,Milan,ITA,Tottenham Hotspur,54.0,London,ENG,959.0
2,16,Inter,90.0,Milan,ITA,Real Madrid,112.0,Madrid,ESP,1188.0
2,17,RB Leipzig,87.0,Leipzig,GER,Atalanta,58.0,Bergamo,ITA,658.0
2,18,RB Leipzig,87.0,Leipzig,GER,Rijeka,12.0,Rijeka,CRO,686.0
2,19,RB Leipzig,87.0,Leipzig,GER,Barcelona,78.0,Barcelona,ESP,1354.0
2,20,RB Leipzig,87.0,Leipzig,GER,Crvena zvezda,40.0,Belgrade,SRB,942.0
2,21,Roma,86.0,Rome,ITA,Bayern,126.0,Munich,GER,697.0
2,22,Roma,86.0,Rome,ITA,Luzern,6.155,Luzern,SUI,662.0
2,23,Roma,86.0,Rome,ITA,Lyon,44.0,Lyon,FRA,749.0
2,24,Roma,86.0,Rome,ITA,Slavia Praha,42.0,Prague,CZE,921.0
2,25,Barcelona,78.0,Barcelona,ESP,PSV,43.0,Eindhoven,NED,1146.0
2,26,Barcelona,78.0,Barcelona,ESP,Arsenal,58.0,London,ENG,1139.0
2,27,Barcelona,78.0,Barcelona,ESP,SC Freiburg,19.0,Freiburg,GER,861.0
2,28,Barcelona,78.0,Barcelona,ESP,Viktoria Plzeň,17.0,Plzeň,CZE,1255.0
2,29,Villarreal,68.0,Villarreal,ESP,West Ham,54.0,London,ENG,1283.0
2,30,Villarreal,68.0,Villarreal,ESP,Slovan Bratislava,26.5,Bratislava,SVK,1643.0
2,31,Villarreal,68.0,Villarreal,ESP,Twente,11.42,Enschede,NED,1464.0
2,32,Villarreal,68.0,Villarreal,ESP,Inter,90.0,Milan,ITA,973.0
2,33,Arsenal,58.0,London,ENG,Villarreal,68.0,Villarreal,ESP,1283.0
2,34,Arsenal,58.0,London,ENG,Eintracht Frankfurt,57.0,Frankfurt,GER,638.0
2,35,Arsenal,58.0,London,ENG,Osasuna,15.922,Pamplona,ESP,974.0
2,36,Arsenal,58.0,London,ENG,Real Sociedad,42.0,San Sebastián,ESP,921.0
2,37,Atalanta,58.0,Bergamo,ITA,LASK,34.0,Linz,AUT,454.0
2,38,Atalanta,58.0,Bergamo,ITA,Villarreal,68.0,Villarreal,ESP,1019.0
2,39,Atalanta,58.0,Bergamo,ITA,Viktoria Plzeň,17.0,Plzeň,CZE,515.0
2,40,Atalanta,58.0,Bergamo,ITA,Tottenham Hotspur,54.0,London,ENG,966.0
2,41,Eintracht Frankfurt,57.0,Frankfurt,GER,Genk,13.0,Genk,BEL,243.0
2,42,Eintracht Frankfurt,57.0,Frankfurt,GER,Crvena zvezda,40.0,Belgrade,SRB,1063.0
2,43,Eintracht Frankfurt,57.0,Frankfurt,GER,West Ham,54.0,London,ENG,638.0
2,44,Eintracht Frankfurt,57.0,Frankfurt,GER,Chelsea,96.0,London,ENG,638.0
2,45,West Ham,54.0,London,ENG,Maribor,9.5,Maribor,SVN,1272.0
2,46,West Ham,54.0,London,ENG,Real Sociedad,42.0,San Sebastián,ESP,921.0
2,47,West Ham,54.0,London,ENG,Braga,48.0,Braga,POR,1276.0
2,48,West Ham,54.0,London,ENG,Roma,86.0,Rome,ITA,1434.0
2,49,Tottenham Hotspur,54.0,London,ENG,PSV,43.0,Eindhoven,NED,388.0
2,50,Tottenham Hotspur,54.0,London,ENG,SC Freiburg,19.0,Freiburg,GER,693.0
2,51,Tottenham Hotspur,54.0,London,ENG,Real Madrid,112.0,Madrid,ESP,1263.0
2,52,Tottenham Hotspur,54.0,London,ENG,Hearts,6.53,Edinburgh,SCO,534.0
2,53,AC Milan,49.0,Milan,ITA,Rijeka,12.0,Rijeka,CRO,410.0
2,54,AC Milan,49.0,Milan,ITA,Eintracht Frankfurt,57.0,Frankfurt,GER,518.0
2,55,AC Milan,49.0,Milan,ITA,Slavia Praha,42.0,Prague,CZE,645.0
2,56,AC Milan,49.0,Milan,ITA,RB Leipzig,87.0,Leipzig,GER,695.0
2,57,Salzburg,49.0,Salzburg,AUT,Osasuna,15.922,Pamplona,ESP,1273.0
2,58,Salzburg,49.0,Salzburg,AUT,Monaco,24.0,Monaco,FRA,629.0
2,59,Salzburg,49.0,Salzburg,AUT,AC Milan,49.0,Milan,ITA,393.0
2,60,Salzburg,49.0,Salzburg,AUT,Inter,90.0,Milan,ITA,393.0
2,61,Braga,48.0,Braga,POR,Fiorentina,24.0,Florence,ITA,1626.0
2,62,Braga,48.0,Braga,POR,Nice,17.0,Nice,FRA,1306.0
2,63,Braga,48.0,Braga,POR,Barcelona,78.0,Barcelona,ESP,884.0
2,64,Braga,48.0,Braga,POR,Salzburg,49.0,Salzburg,AUT,1829.0
2,65,Lyon,44.0,Lyon,FRA,Brighton,18.635,Brighton,ENG,673.0
2,66,Lyon,44.0,Lyon,FRA,Bayern,126.0,Munich,GER,576.0
2,67,Lyon,44.0,Lyon,FRA,Atalanta,58.0,Bergamo,ITA,375.0
2,68,Lyon,44.0,Lyon,FRA,Twente,11.42,Enschede,NED,734.0
2,69,PSV,43.0,Eindhoven,NED,Luzern,6.155,Luzern,SUI,530.0
2,70,PSV,43.0,Eindhoven,NED,Slovan Bratislava,26.5,Bratislava,SVK,911.0
2,71,PSV,43.0,Eindhoven,NED,Lyon,44.0,Lyon,FRA,633.0
2,72,PSV,43.0,Eindhoven,NED,Arsenal,58.0,London,ENG,388.0
2,73,Real Sociedad,42.0,San Sebastián,ESP,Inter,90.0,Milan,ITA,918.0
2,74,Real Sociedad,42.0,San Sebastián,ESP,Rijeka,12.0,Rijeka,CRO,1323.0
2,75,Real Sociedad,42.0,San Sebastián,ESP,Braga,48.0,Braga,POR,566.0
2,76,Real Sociedad,42.0,San Sebastián,ESP,Slavia Praha,42.0,Prague,CZE,1455.0
2,77,Slavia Praha,42.0,Prague,CZE,Villarreal,68.0,Villarreal,ESP,1597.0
2,78,Slavia Praha,42.0,Prague,CZE,Maribor,9.5,Maribor,SVN,402.0
2,79,Slavia Praha,42.0,Prague,CZE,LASK,34.0,Linz,AUT,197.0
2,80,Slavia Praha,42.0,Prague,CZE,Lyon,44.0,Lyon,FRA,860.0
2,81,Crvena zvezda,40.0,Belgrade,SRB,Nice,17.0,Nice,FRA,1056.0
2,82,Crvena zvezda,40.0,Belgrade,SRB,Fiorentina,24.0,Florence,ITA,740.0
2,83,Crvena zvezda,40.0,Belgrade,SRB,West Ham,54.0,London,ENG,1692.0
2,84,Crvena zvezda,40.0,Belgrade,SRB,Chelsea,96.0,London,ENG,1692.0
2,85,LASK,34.0,Linz,AUT,Crvena zvezda,40.0,Belgrade,SRB,613.0
2,86,LASK,34.0,Linz,AUT,PSV,43.0,Eindhoven,NED,720.0
2,87,LASK,34.0,Linz,AUT,Arsenal,58.0,London,ENG,1089.0
2,88,LASK,34.0,Linz,AUT,Hearts,6.53,Edinburgh,SCO,1458.0
2,89,Slovan Bratislava,26.5,Bratislava,SVK,Genk,13.0,Genk,BEL,892.0
2,90,Slovan Bratislava,26.5,Bratislava,SVK,Monaco,24.0,Monaco,FRA,895.0
2,91,Slovan Bratislava,26.5,Bratislava,SVK,Salzburg,49.0,Salzburg,AUT,305.0
2,92,Slovan Bratislava,26.5,Bratislava,SVK,Bayern,126.0,Munich,GER,410.0
2,93,Fiorentina,24.0,Florence,ITA,Twente,11.42,Enschede,NED,994.0
2,94,Fiorentina,24.0,Florence,ITA,SC Freiburg,19.0,Freiburg,GER,539.0
2,95,Fiorentina,24.0,Florence,ITA,Eintracht Frankfurt,57.0,Frankfurt,GER,732.0
2,96,Fiorentina,24.0,Florence,ITA,Real Madrid,112.0,Madrid,ESP,1287.0
2,97,Monaco,24.0,Monaco,FRA,Tottenham Hotspur,54.0,London,ENG,1031.0
2,98,Monaco,24.0,Monaco,FRA,Osasuna,15.922,Pamplona,ESP,740.0
2,99,Monaco,24.0,Monaco,FRA,RB Leipzig,87.0,Leipzig,GER,924.0
2,100,Monaco,24.0,Monaco,FRA,Real Sociedad,42.0,San Sebastián,ESP,758.0
2,101,SC Freiburg,19.0,Freiburg,GER,Luzern,6.155,Luzern,SUI,111.0
2,102,SC Freiburg,19.0,Freiburg,GER,Atalanta,58.0,Bergamo,ITA,290.0
2,103,SC Freiburg,19.0,Freiburg,GER,Brighton,18.635,Brighton,ENG,659.0
2,104,SC Freiburg,19.0,Freiburg,GER,Roma,86.0,Rome,ITA,770.0
2,105,Brighton,18.635,Brighton,ENG,Barcelona,78.0,Barcelona,ESP,1065.0
2,106,Brighton,18.635,Brighton,ENG,AC Milan,49.0,Milan,ITA,914.0
2,107,Brighton,18.635,Brighton,ENG,Viktoria Plzeň,17.0,Plzeň,CZE,945.0
2,108,Brighton,18.635,Brighton,ENG,Slovan Bratislava,26.5,Bratislava,SVK,1280.0
2,109,Nice,17.0,Nice,FRA,Genk,13.0,Genk,BEL,817.0
2,110,Nice,17.0,Nice,FRA,Salzburg,49.0,Salzburg,AUT,639.0
2,111,Nice,17.0,Nice,FRA,Brighton,18.635,Brighton,ENG,969.0
2,112,Nice,17.0,Nice,FRA,Villarreal,68.0,Villarreal,ESP,738.0
2,113,Viktoria Plzeň,17.0,Plzeň,CZE,Eintracht Frankfurt,57.0,Frankfurt,GER,315.0
2,114,Viktoria Plzeň,17.0,Plzeň,CZE,RB Leipzig,87.0,Leipzig,GER,183.0
2,115,Viktoria Plzeň,17.0,Plzeň,CZE,LASK,34.0,Linz,AUT,184.0
2,116,Viktoria Plzeň,17.0,Plzeň,CZE,Maribor,9.5,Maribor,SVN,404.0
2,117,Osasuna,15.922,Pamplona,ESP,Luzern,6.155,Luzern,SUI,913.0
2,118,Osasuna,15.922,Pamplona,ESP,Atalanta,58.0,Bergamo,ITA,956.0
2,119,Osasuna,15.922,Pamplona,ESP,Fiorentina,24.0,Florence,ITA,1048.0
2,120,Osasuna,15.922,Pamplona,ESP,Inter,90.0,Milan,ITA,913.0
2,121,Genk,13.0,Genk,BEL,Twente,11.42,Enschede,NED,169.0
2,122,Genk,13.0,Genk,BEL,Bayern,126.0,Munich,GER,539.0
2,123,Genk,13.0,Genk,BEL,West Ham,54.0,London,ENG,398.0
2,124,Genk,13.0,Genk,BEL,SC Freiburg,19.0,Freiburg,GER,370.0
2,125,Rijeka,12.0,Rijeka,CRO,Barcelona,78.0,Barcelona,ESP,1083.0
2,126,Rijeka,12.0,Rijeka,CRO,PSV,43.0,Eindhoven,NED,948.0
2,127,Rijeka,12.0,Rijeka,CRO,Crvena zvezda,40.0,Belgrade,SRB,476.0
2,128,Rijeka,12.0,Rijeka,CRO,Osasuna,15.922,Pamplona,ESP,1313.0
2,129,Twente,11.42,Enschede,NED,Braga,48.0,Braga,POR,1657.0
2,130,Twente,11.42,Enschede,NED,Chelsea,96.0,London,ENG,489.0
2,131,Twente,11.42,Enschede,NED,Real Sociedad,42.0,San Sebastián,ESP,1190.0
2,132,Twente,11.42,Enschede,NED,Hearts,6.53,Edinburgh,SCO,776.0
2,133,Maribor,9.5,Maribor,SVN,Nice,17.0,Nice,FRA,729.0
2,134,Maribor,9.5,Maribor,SVN,Lyon,44.0,Lyon,FRA,837.0
2,135,Maribor,9.5,Maribor,SVN,Roma,86.0,Rome,ITA,575.0
2,136,Maribor,9.5,Maribor,SVN,Monaco,24.0,Monaco,FRA,717.0
2,137,Hearts,6.53,Edinburgh,SCO,Real Madrid,112.0,Madrid,ESP,1728.0
2,138,Hearts,6.53,Edinburgh,SCO,Viktoria Plzeň,17.0,Plzeň,CZE,1285.0
2,139,Hearts,6.53,Edinburgh,SCO,Slovan Bratislava,26.5,Bratislava,SVK,1628.0
2,140,Hearts,6.53,Edinburgh,SCO,AC Milan,49.0,Milan,ITA,1451.0
2,141,Luzern,6.155,Luzern,SUI,Rijeka,12.0,Rijeka,CRO,509.0
2,142,Luzern,6.155,Luzern,SUI,Slavia Praha,42.0,Prague,CZE,562.0
2,143,Luzern,6.155,Luzern,SUI,Arsenal,58.0,London,ENG,787.0
2,144,Luzern,6.155,Luzern,SUI,Tottenham Hotspur,54.0,London,ENG,787.0
3,1,Bayern,126.0,Munich,GER,Fiorentina,24.0,Florence,ITA,486.0
3,2,Bayern,126.0,Munich,GER,Maribor,9.5,Maribor,SVN,353.0
3,3,Bayern,126.0,Munich,GER,Barcelona,78.0,Barcelona,ESP,1055.0
3,4,Bayern,126.0,Munich,GER,Salzburg,49.0,Salzburg,AUT,115.0
3,5,Real Madrid,112.0,Madrid,ESP,SC Freiburg,19.0,Freiburg,GER,1246.0
3,6,Real Madrid,112.0,Madrid,ESP,Lyon,44.0,Lyon,FRA,913.0
3,7,Real Madrid,112.0,Madrid,ESP,Bayern,126.0,Munich,GER,1485.0
3,8,Real Madrid,112.0,Madrid,ESP,Nice,17.0,Nice,FRA,976.0
3,9,Chelsea,96.0,London,ENG,LASK,34.0,Linz,AUT,1089.0
3,10,Chelsea,96.0,London,ENG,PSV,43.0,Eindhoven,NED,388.0
3,11,Chelsea,96.0,London,ENG,Genk,13.0,Genk,BEL,398.0
3,12,Chelsea,96.0,London,ENG,RB Leipzig,87.0,Leipzig,GER,867.0
