replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
1,21,Manchester United,91.0,Manchester,ENG,Napoli,71.0,Naples,ITA,1870.0
1,22,Manchester United,91.0,Manchester,ENG,Lyon,44.0,Lyon,FRA,997.0
1,23,Manchester United,91.0,Manchester,ENG,Real Madrid,112.0,Madrid,ESP,1457.0
1,24,Manchester United,91.0,Manchester,ENG,Víkingur Reykjavík,4.0,Reykjavík,ISL,1622.0
1,25,Roma,86.0,Rome,ITA,H. Beer Sheva,17.0,Beer Sheva,ISR,2305.0
1,26,Roma,86.0,Rome,ITA,Borussia Dortmund,75.0,Dortmund,GER,1135.0
1,27,Roma,86.0,Rome,ITA,Real Betis,31.0,Seville,ESP,1656.0
1,28,Roma,86.0,Rome,ITA,Manchester United,91.0,Manchester,ENG,1689.0
1,29,Sevilla,84.0,Seville,ESP,Roma,86.0,Rome,ITA,1656.0
1,30,Sevilla,84.0,Seville,ESP,Lazio,43.0,Rome,ITA,1656.0
1,31,Sevilla,84.0,Seville,ESP,Ajax,64.0,Amsterdam,NED,1869.0
1,32,Sevilla,84.0,Seville,ESP,Pyunik,9.5,Yerevan,ARM,4329.0
1,33,Juventus,80.0,Turin,ITA,Villarreal,68.0,Villarreal,ESP,853.0
1,34,Juventus,80.0,Turin,ITA,Sevilla,84.0,Seville,ESP,1424.0
1,35,Juventus,80.0,Turin,ITA,Qarabağ,26.0,Baku,AZE,3447.0
1,36,Juventus,80.0,Turin,ITA,Ordabasy,4.0,Shymkent,KAZ,4863.0
1,37,Borussia Dortmund,75.0,Dortmund,GER,Club Brugge,48.0,Bruges,BEL,297.0
1,38,Borussia Dortmund,75.0,Dortmund,GER,Ordabasy,4.0,Shymkent,KAZ,4680.0
1,39,Borussia Dortmund,75.0,Dortmund,GER,Paris Saint-Germain,101.0,Paris,FRA,469.0
1,40,Borussia Dortmund,75.0,Dortmund,GER,Lyon,44.0,Lyon,FRA,668.0
1,41,Napoli,71.0,Naples,ITA,Manchester City,130.0,Manchester,ENG,1870.0
1,42,Napoli,71.0,Naples,ITA,Crvena zvezda,40.0,Belgrade,SRB,667.0
1,43,Napoli,71.0,Naples,ITA,Rapid Wien,14.0,Vienna,AUT,835.0
1,44,Napoli,71.0,Naples,ITA,Villarreal,68.0,Villarreal,ESP,1219.0
1,45,Benfica,69.0,Lisbon,POR,Real Betis,31.0,Seville,ESP,313.0
1,46,Benfica,69.0,Lisbon,POR,Sevilla,84.0,Seville,ESP,313.0
1,47,Benfica,69.0,Lisbon,POR,Union Berlin,21.0,Berlin,GER,2312.0
1,48,Benfica,69.0,Lisbon,POR,Ajax,64.0,Amsterdam,NED,1863.0
1,49,Villarreal,68.0,Villarreal,ESP,Marseille,34.0,Marseille,FRA,586.0
1,50,Villarreal,68.0,Villarreal,ESP,Sporting CP,45.5,Lisbon,POR,789.0
1,51,Villarreal,68.0,Villarreal,ESP,Newcastle,18.635,Newcastle upon Tyne,ENG,1676.0
1,52,Villarreal,68.0,Villarreal,ESP,Liverpool,100.0,Liverpool,ENG,1510.0
1,53,Ajax,64.0,Amsterdam,NED,Qarabağ,26.0,Baku,AZE,3630.0
1,54,Ajax,64.0,Amsterdam,NED,Mönchengladbach,21.0,Mönchengladbach,GER,159.0
1,55,Ajax,64.0,Amsterdam,NED,Borussia Dortmund,75.0,Dortmund,GER,200.0
1,56,Ajax,64.0,Amsterdam,NED,Manchester United,91.0,Manchester,ENG,495.0
1,57,Rangers,52.0,Glasgow,SCO,Aston Villa,18.635,Birmingham,ENG,412.0
1,58,Rangers,52.0,Glasgow,SCO,AZ Alkmaar,48.0,Alkmaar,NED,686.0
1,59,Rangers,52.0,Glasgow,SCO,Rennes,37.0,Rennes,FRA,879.0
1,60,Rangers,52.0,Glasgow,SCO,Juventus,80.0,Turin,ITA,1463.0
1,61,Club Brugge,48.0,Bruges,BEL,VfL Wolfsburg,22.5,Wolfsburg,GER,537.0
1,62,Club Brugge,48.0,Bruges,BEL,Rangers,52.0,Glasgow,SCO,715.0
1,63,Club Brugge,48.0,Bruges,BEL,Roma,86.0,Rome,ITA,1252.0
1,64,Club Brugge,48.0,Bruges,BEL,Víkingur Reykjavík,4.0,Reykjavík,ISL,2044.0
1,65,AZ Alkmaar,48.0,Alkmaar,NED,Lazio,43.0,Rome,ITA,1326.0
1,66,AZ Alkmaar,48.0,Alkmaar,NED,Benfica,69.0,Lisbon,POR,1879.0
1,67,AZ Alkmaar,48.0,Alkmaar,NED,Atlético de Madrid,73.0,Madrid,ESP,1502.0
1,68,AZ Alkmaar,48.0,Alkmaar,NED,Pyunik,9.5,Yerevan,ARM,3294.0
1,69,Sporting CP,45.5,Lisbon,POR,Real Madrid,112.0,Madrid,ESP,502.0
1,70,Sporting CP,45.5,Lisbon,POR,Celtic,30.0,Glasgow,SCO,1940.0
1,71,Sporting CP,45.5,Lisbon,POR,Napoli,71.0,Naples,ITA,2008.0
1,72,Sporting CP,45.5,Lisbon,POR,H. Beer Sheva,17.0,Beer Sheva,ISR,4047.0
1,73,Lyon,44.0,Lyon,FRA,Juventus,80.0,Turin,ITA,236.0
1,74,Lyon,44.0,Lyon,FRA,Mönchengladbach,21.0,Mönchengladbach,GER,610.0
1,75,Lyon,44.0,Lyon,FRA,Club Brugge,48.0,Bruges,BEL,617.0
1,76,Lyon,44.0,Lyon,FRA,Lazio,43.0,Rome,ITA,749.0
1,77,Lazio,43.0,Rome,ITA,Marseille,34.0,Marseille,FRA,603.0
1,78,Lazio,43.0,Rome,ITA,Rapid Wien,14.0,Vienna,AUT,764.0
1,79,Lazio,43.0,Rome,ITA,Villarreal,68.0,Villarreal,ESP,1079.0
1,80,Lazio,43.0,Rome,ITA,Paris Saint-Germain,101.0,Paris,FRA,1105.0
1,81,Crvena zvezda,40.0,Belgrade,SRB,Benfica,69.0,Lisbon,POR,2530.0
1,82,Crvena zvezda,40.0,Belgrade,SRB,Roma,86.0,Rome,ITA,718.0
1,83,Crvena zvezda,40.0,Belgrade,SRB,Víkingur Reykjavík,4.0,Reykjavík,ISL,3374.0
1,84,Crvena zvezda,40.0,Belgrade,SRB,VfL Wolfsburg,22.5,Wolfsburg,GER,1105.0
1,85,Rennes,37.0,Rennes,FRA,Aston Villa,18.635,Birmingham,ENG,486.0
1,86,Rennes,37.0,Rennes,FRA,Manchester United,91.0,Manchester,ENG,598.0
1,87,Rennes,37.0,Rennes,FRA,Ajax,64.0,Amsterdam,NED,665.0
1,88,Rennes,37.0,Rennes,FRA,Celtic,30.0,Glasgow,SCO,879.0
1,89,Marseille,34.0,Marseille,FRA,Ordabasy,4.0,Shymkent,KAZ,5105.0
1,90,Marseille,34.0,Marseille,FRA,Napoli,71.0,Naples,ITA,783.0
1,91,Marseille,34.0,Marseille,FRA,Atlético de Madrid,73.0,Madrid,ESP,816.0
1,92,Marseille,34.0,Marseille,FRA,Real Betis,31.0,Seville,ESP,1163.0
1,93,Real Betis,31.0,Seville,ESP,Sporting CP,45.5,Lisbon,POR,313.0
1,94,Real Betis,31.0,Seville,ESP,Rennes,37.0,Rennes,FRA,1243.0
1,95,Real Betis,31.0,Seville,ESP,Liverpool,100.0,Liverpool,ENG,1796.0
1,96,Real Betis,31.0,Seville,ESP,H. Beer Sheva,17.0,Beer Sheva,ISR,3776.0
1,97,Celtic,30.0,Glasgow,SCO,Real Madrid,112.0,Madrid,ESP,1718.0
1,98,Celtic,30.0,Glasgow,SCO,Newcastle,18.635,Newcastle upon Tyne,ENG,191.0
1,99,Celtic,30.0,Glasgow,SCO,Crvena zvezda,40.0,Belgrade,SRB,2124.0
1,100,Celtic,30.0,Glasgow,SCO,AZ Alkmaar,48.0,Alkmaar,NED,686.0
1,101,Qarabağ,26.0,Baku,AZE,Union Berlin,21.0,Berlin,GER,3061.0
1,102,Qarabağ,26.0,Baku,AZE,Borussia Dortmund,75.0,Dortmund,GER,3449.0
1,103,Qarabağ,26.0,Baku,AZE,Lyon,44.0,Lyon,FRA,3659.0
1,104,Qarabağ,26.0,Baku,AZE,Manchester City,130.0,Manchester,ENG,4112.0
1,105,VfL Wolfsburg,22.5,Wolfsburg,GER,Rangers,52.0,Glasgow,SCO,1049.0
1,106,VfL Wolfsburg,22.5,Wolfsburg,GER,Sevilla,84.0,Seville,ESP,2120.0
1,107,VfL Wolfsburg,22.5,Wolfsburg,GER,Pyunik,9.5,Yerevan,ARM,2890.0
1,108,VfL Wolfsburg,22.5,Wolfsburg,GER,Qarabağ,26.0,Baku,AZE,3234.0
1,109,Mönchengladbach,21.0,Mönchengladbach,GER,AZ Alkmaar,48.0,Alkmaar,NED,189.0
1,110,Mönchengladbach,21.0,Mönchengladbach,GER,Paris Saint-Germain,101.0,Paris,FRA,376.0
1,111,Mönchengladbach,21.0,Mönchengladbach,GER,Aston Villa,18.635,Birmingham,ENG,555.0
1,112,Mönchengladbach,21.0,Mönchengladbach,GER,Rennes,37.0,Rennes,FRA,660.0
1,113,Union Berlin,21.0,Berlin,GER,Manchester City,130.0,Manchester,ENG,1050.0
1,114,Union Berlin,21.0,Berlin,GER,Marseille,34.0,Marseille,FRA,1186.0
1,115,Union Berlin,21.0,Berlin,GER,Rapid Wien,14.0,Vienna,AUT,524.0
1,116,Union Berlin,21.0,Berlin,GER,Ajax,64.0,Amsterdam,NED,576.0
1,117,Aston Villa,18.635,Birmingham,ENG,Club Brugge,48.0,Bruges,BEL,362.0
1,118,Aston Villa,18.635,Birmingham,ENG,Víkingur Reykjavík,4.0,Reykjavík,ISL,1736.0
1,119,Aston Villa,18.635,Birmingham,ENG,Celtic,30.0,Glasgow,SCO,412.0
1,120,Aston Villa,18.635,Birmingham,ENG,Juventus,80.0,Turin,ITA,1068.0
1,121,Newcastle,18.635,Newcastle upon Tyne,ENG,Roma,86.0,Rome,ITA,1783.0
1,122,Newcastle,18.635,Newcastle upon Tyne,ENG,Rangers,52.0,Glasgow,SCO,191.0
1,123,Newcastle,18.635,Newcastle upon Tyne,ENG,Mönchengladbach,21.0,Mönchengladbach,GER,672.0
1,124,Newcastle,18.635,Newcastle upon Tyne,ENG,Real Betis,31.0,Seville,ESP,1987.0
1,125,H. Beer Sheva,17.0,Beer Sheva,ISR,Pyunik,9.5,Yerevan,ARM,1325.0
1,126,H. Beer Sheva,17.0,Beer Sheva,ISR,Qarabağ,26.0,Baku,AZE,1695.0
1,127,H. Beer Sheva,17.0,Beer Sheva,ISR,Napoli,71.0,Naples,ITA,2123.0
1,128,H. Beer Sheva,17.0,Beer Sheva,ISR,Atlético de Madrid,73.0,Madrid,ESP,3585.0
1,129,Rapid Wien,14.0,Vienna,AUT,Crvena zvezda,40.0,Belgrade,SRB,492.0
1,130,Rapid Wien,14.0,Vienna,AUT,H. Beer Sheva,17.0,Beer Sheva,ISR,2443.0
1,131,Rapid Wien,14.0,Vienna,AUT,Borussia Dortmund,75.0,Dortmund,GER,736.0
1,132,Rapid Wien,14.0,Vienna,AUT,Manchester United,91.0,Manchester,ENG,1427.0
1,133,Pyunik,9.5,Yerevan,ARM,Ordabasy,4.0,Shymkent,KAZ,2102.0
1,134,Pyunik,9.5,Yerevan,ARM,Lazio,43.0,Rome,ITA,2676.0
1,135,Pyunik,9.5,Yerevan,ARM,Villarreal,68.0,Villarreal,ESP,3755.0
1,136,Pyunik,9.5,Yerevan,ARM,Liverpool,100.0,Liverpool,ENG,3819.0
1,137,Ordabasy,4.0,Shymkent,KAZ,Union Berlin,21.0,Berlin,GER,4260.0
1,138,Ordabasy,4.0,Shymkent,KAZ,VfL Wolfsburg,22.5,Wolfsburg,GER,4437.0
1,139,Ordabasy,4.0,Shymkent,KAZ,Real Madrid,112.0,Madrid,ESP,5921.0
1,140,Ordabasy,4.0,Shymkent,KAZ,Benfica,69.0,Lisbon,POR,6419.0
1,141,Víkingur Reykjavík,4.0,Reykjavík,ISL,Newcastle,18.635,Newcastle upon Tyne,ENG,1512.0
1,142,Víkingur Reykjavík,4.0,Reykjavík,ISL,Sporting CP,45.5,Lisbon,POR,2946.0
1,143,Víkingur Reykjavík,4.0,Reykjavík,ISL,Sevilla,84.0,Seville,ESP,3154.0
1,144,Víkingur Reykjavík,4.0,Reykjavík,ISL,Lyon,44.0,Lyon,FRA,2618.0
2,1,Atlético de Madrid,73.0,Madrid,ESP,Sporting CP,45.5,Lisbon,POR,502.0
2,2,Atlético de Madrid,73.0,Madrid,ESP,Pyunik,9.5,Yerevan,ARM,4037.0
2,3,Atlético de Madrid,73.0,Madrid,ESP,Manchester United,91.0,Manchester,ENG,1457.0
2,4,Atlético de Madrid,73.0,Madrid,ESP,Marseille,34.0,Marseille,FRA,816.0
2,5,Manchester City,130.0,Manchester,ENG,Rennes,37.0,Rennes,FRA,598.0
2,6,Manchester City,130.0,Manchester,ENG,Rangers,52.0,Glasgow,SCO,294.0
2,7,Manchester City,130.0,Manchester,ENG,Paris Saint-Germain,101.0,Paris,FRA,606.0
2,8,Manchester City,130.0,Manchester,ENG,Rapid Wien,14.0,Vienna,AUT,1427.0
2,9,Real Madrid,112.0,Madrid,ESP,Benfica,69.0,Lisbon,POR,502.0
2,10,Real Madrid,112.0,Madrid,ESP,Lyon,44.0,Lyon,FRA,913.0
2,11,Real Madrid,112.0,Madrid,ESP,Juventus,80.0,Turin,ITA,1063.0
2,12,Real Madrid,112.0,Madrid,ESP,Aston Villa,18.635,Birmingham,ENG,1351.0
2,13,Paris Saint-Germain,101.0,Paris,FRA,Club Brugge,48.0,Bruges,BEL,269.0
2,14,Paris Saint-Germain,101.0,Paris,FRA,Mönchengladbach,21.0,Mönchengladbach,GER,376.0
2,15,Paris Saint-Germain,101.0,Paris,FRA,Liverpool,100.0,Liverpool,ENG,629.0
2,16,Paris Saint-Germain,101.0,Paris,FRA,VfL Wolfsburg,22.5,Wolfsburg,GER,714.0
2,17,Liverpool,100.0,Liverpool,ENG,Celtic,30.0,Glasgow,SCO,284.0
2,18,Liverpool,100.0,Liverpool,ENG,AZ Alkmaar,48.0,Alkmaar,NED,526.0
2,19,Liverpool,100.0,Liverpool,ENG,Roma,86.0,Rome,ITA,1720.0
2,20,Liverpool,100.0,Liverpool,ENG,Union Berlin,21.0,Berlin,GER,1101.0
2,21,Manchester United,91.0,Manchester,ENG,Ajax,64.0,Amsterdam,NED,495.0
2,22,Manchester United,91.0,Manchester,ENG,Real Madrid,112.0,Madrid,ESP,1457.0
2,23,Manchester United,91.0,Manchester,ENG,Crvena zvezda,40.0,Belgrade,SRB,1901.0
2,24,Manchester United,91.0,Manchester,ENG,Víkingur Reykjavík,4.0,Reykjavík,ISL,1622.0
2,25,Roma,86.0,Rome,ITA,Villarreal,68.0,Villarreal,ESP,1079.0
2,26,Roma,86.0,Rome,ITA,Ordabasy,4.0,Shymkent,KAZ,4618.0
2,27,Roma,86.0,Rome,ITA,Atlético de Madrid,73.0,Madrid,ESP,1364.0
2,28,Roma,86.0,Rome,ITA,Real Betis,31.0,Seville,ESP,1656.0
2,29,Sevilla,84.0,Seville,ESP,Lazio,43.0,Rome,ITA,1656.0
2,30,Sevilla,84.0,Seville,ESP,Napoli,71.0,Naples,ITA,1785.0
2,31,Sevilla,84.0,Seville,ESP,H. Beer Sheva,17.0,Beer Sheva,ISR,3776.0
2,32,Sevilla,84.0,Seville,ESP,Manchester City,130.0,Manchester,ENG,1812.0
2,33,Juventus,80.0,Turin,ITA,Borussia Dortmund,75.0,Dortmund,GER,717.0
2,34,Juventus,80.0,Turin,ITA,Newcastle,18.635,Newcastle upon Tyne,ENG,1287.0
2,35,Juventus,80.0,Turin,ITA,Sevilla,84.0,Seville,ESP,1424.0
2,36,Juventus,80.0,Turin,ITA,Qarabağ,26.0,Baku,AZE,3447.0
2,37,Borussia Dortmund,75.0,Dortmund,GER,Ajax,64.0,Amsterdam,NED,200.0
2,38,Borussia Dortmund,75.0,Dortmund,GER,Paris Saint-Germain,101.0,Paris,FRA,469.0
2,39,Borussia Dortmund,75.0,Dortmund,GER,H. Beer Sheva,17.0,Beer Sheva,ISR,3169.0
2,40,Borussia Dortmund,75.0,Dortmund,GER,Lyon,44.0,Lyon,FRA,668.0
2,41,Napoli,71.0,Naples,ITA,Crvena zvezda,40.0,Belgrade,SRB,667.0
2,42,Napoli,71.0,Naples,ITA,Rapid Wien,14.0,Vienna,AUT,835.0
2,43,Napoli,71.0,Naples,ITA,AZ Alkmaar,48.0,Alkmaar,NED,1494.0
2,44,Napoli,71.0,Naples,ITA,Real Madrid,112.0,Madrid,ESP,1515.0
2,45,Benfica,69.0,Lisbon,POR,Borussia Dortmund,75.0,Dortmund,GER,1920.0
2,46,Benfica,69.0,Lisbon,POR,Sevilla,84.0,Seville,ESP,313.0
2,47,Benfica,69.0,Lisbon,POR,Real Betis,31.0,Seville,ESP,313.0
2,48,Benfica,69.0,Lisbon,POR,Víkingur Reykjavík,4.0,Reykjavík,ISL,2946.0
2,49,Villarreal,68.0,Villarreal,ESP,Marseille,34.0,Marseille,FRA,586.0
2,50,Villarreal,68.0,Villarreal,ESP,Sporting CP,45.5,Lisbon,POR,789.0
2,51,Villarreal,68.0,Villarreal,ESP,Union Berlin,21.0,Berlin,GER,1734.0
2,52,Villarreal,68.0,Villarreal,ESP,Manchester United,91.0,Manchester,ENG,1511.0
2,53,Ajax,64.0,Amsterdam,NED,Mönchengladbach,21.0,Mönchengladbach,GER,159.0
2,54,Ajax,64.0,Amsterdam,NED,Club Brugge,48.0,Bruges,BEL,173.0
2,55,Ajax,64.0,Amsterdam,NED,VfL Wolfsburg,22.5,Wolfsburg,GER,399.0
2,56,Ajax,64.0,Amsterdam,NED,Manchester City,130.0,Manchester,ENG,495.0
2,57,Rangers,52.0,Glasgow,SCO,Newcastle,18.635,Newcastle upon Tyne,ENG,191.0
2,58,Rangers,52.0,Glasgow,SCO,Juventus,80.0,Turin,ITA,1463.0
2,59,Rangers,52.0,Glasgow,SCO,Rennes,37.0,Rennes,FRA,879.0
2,60,Rangers,52.0,Glasgow,SCO,Villarreal,68.0,Villarreal,ESP,1793.0
2,61,Club Brugge,48.0,Bruges,BEL,Aston Villa,18.635,Birmingham,ENG,362.0
2,62,Club Brugge,48.0,Bruges,BEL,Liverpool,100.0,Liverpool,ENG,489.0
2,63,Club Brugge,48.0,Bruges,BEL,Rangers,52.0,Glasgow,SCO,715.0
2,64,Club Brugge,48.0,Bruges,BEL,Celtic,30.0,Glasgow,SCO,715.0
2,65,AZ Alkmaar,48.0,Alkmaar,NED,Lazio,43.0,Rome,ITA,1326.0
2,66,AZ Alkmaar,48.0,Alkmaar,NED,Atlético de Madrid,73.0,Madrid,ESP,1502.0
2,67,AZ Alkmaar,48.0,Alkmaar,NED,Benfica,69.0,Lisbon,POR,1879.0
2,68,AZ Alkmaar,48.0,Alkmaar,NED,Pyunik,9.5,Yerevan,ARM,3294.0
2,69,Sporting CP,45.5,Lisbon,POR,Roma,86.0,Rome,ITA,1863.0
2,70,Sporting CP,45.5,Lisbon,POR,Qarabağ,26.0,Baku,AZE,4968.0
2,71,Sporting CP,45.5,Lisbon,POR,Napoli,71.0,Naples,ITA,2008.0
2,72,Sporting CP,45.5,Lisbon,POR,Ordabasy,4.0,Shymkent,KAZ,6419.0
2,73,Lyon,44.0,Lyon,FRA,Juventus,80.0,Turin,ITA,236.0
2,74,Lyon,44.0,Lyon,FRA,Mönchengladbach,21.0,Mönchengladbach,GER,610.0
2,75,Lyon,44.0,Lyon,FRA,Rangers,52.0,Glasgow,SCO,1289.0
2,76,Lyon,44.0,Lyon,FRA,Lazio,43.0,Rome,ITA,749.0
2,77,Lazio,43.0,Rome,ITA,Marseille,34.0,Marseille,FRA,603.0
2,78,Lazio,43.0,Rome,ITA,Rapid Wien,14.0,Vienna,AUT,764.0
2,79,Lazio,43.0,Rome,ITA,Liverpool,100.0,Liverpool,ENG,1720.0
2,80,Lazio,43.0,Rome,ITA,Villarreal,68.0,Villarreal,ESP,1079.0
2,81,Crvena zvezda,40.0,Belgrade,SRB,Roma,86.0,Rome,ITA,718.0
2,82,Crvena zvezda,40.0,Belgrade,SRB,Club Brugge,48.0,Bruges,BEL,1462.0
2,83,Crvena zvezda,40.0,Belgrade,SRB,Víkingur Reykjavík,4.0,Reykjavík,ISL,3374.0
2,84,Crvena zvezda,40.0,Belgrade,SRB,VfL Wolfsburg,22.5,Wolfsburg,GER,1105.0
2,85,Rennes,37.0,Rennes,FRA,Celtic,30.0,Glasgow,SCO,879.0
2,86,Rennes,37.0,Rennes,FRA,Aston Villa,18.635,Birmingham,ENG,486.0
2,87,Rennes,37.0,Rennes,FRA,Manchester United,91.0,Manchester,ENG,598.0
2,88,Rennes,37.0,Rennes,FRA,Ajax,64.0,Amsterdam,NED,665.0
2,89,Marseille,34.0,Marseille,FRA,Newcastle,18.635,Newcastle upon Tyne,ENG,1396.0
2,90,Marseille,34.0,Marseille,FRA,Napoli,71.0,Naples,ITA,783.0
2,91,Marseille,34.0,Marseille,FRA,Sevilla,84.0,Seville,ESP,1163.0
2,92,Marseille,34.0,Marseille,FRA,Real Betis,31.0,Seville,ESP,1163.0
2,93,Real Betis,31.0,Seville,ESP,Sporting CP,45.5,Lisbon,POR,313.0
2,94,Real Betis,31.0,Seville,ESP,Rennes,37.0,Rennes,FRA,1243.0
2,95,Real Betis,31.0,Seville,ESP,Paris Saint-Germain,101.0,Paris,FRA,1442.0
2,96,Real Betis,31.0,Seville,ESP,Union Berlin,21.0,Berlin,GER,2257.0
2,97,Celtic,30.0,Glasgow,SCO,Manchester City,130.0,Manchester,ENG,294.0
2,98,Celtic,30.0,Glasgow,SCO,AZ Alkmaar,48.0,Alkmaar,NED,686.0
2,99,Celtic,30.0,Glasgow,SCO,Lyon,44.0,Lyon,FRA,1289.0
2,100,Celtic,30.0,Glasgow,SCO,H. Beer Sheva,17.0,Beer Sheva,ISR,4078.0
2,101,Qarabağ,26.0,Baku,AZE,Pyunik,9.5,Yerevan,ARM,457.0
2,102,Qarabağ,26.0,Baku,AZE,Crvena zvezda,40.0,Belgrade,SRB,2446.0
2,103,Qarabağ,26.0,Baku,AZE,Borussia Dortmund,75.0,Dortmund,GER,3449.0
2,104,Qarabağ,26.0,Baku,AZE,Atlético de Madrid,73.0,Madrid,ESP,4466.0
2,105,VfL Wolfsburg,22.5,Wolfsburg,GER,Real Madrid,112.0,Madrid,ESP,1730.0
2,106,VfL Wolfsburg,22.5,Wolfsburg,GER,Benfica,69.0,Lisbon,POR,2160.0
2,107,VfL Wolfsburg,22.5,Wolfsburg,GER,Ordabasy,4.0,Shymkent,KAZ,4437.0
2,108,VfL Wolfsburg,22.5,Wolfsburg,GER,Qarabağ,26.0,Baku,AZE,3234.0
2,109,Mönchengladbach,21.0,Mönchengladbach,GER,AZ Alkmaar,48.0,Alkmaar,NED,189.0
2,110,Mönchengladbach,21.0,Mönchengladbach,GER,Aston Villa,18.635,Birmingham,ENG,555.0
2,111,Mönchengladbach,21.0,Mönchengladbach,GER,Manchester City,130.0,Manchester,ENG,627.0
2,112,Mönchengladbach,21.0,Mönchengladbach,GER,Rennes,37.0,Rennes,FRA,660.0
2,113,Union Berlin,21.0,Berlin,GER,Rapid Wien,14.0,Vienna,AUT,524.0
2,114,Union Berlin,21.0,Berlin,GER,Atlético de Madrid,73.0,Madrid,ESP,1869.0
2,115,Union Berlin,21.0,Berlin,GER,Ajax,64.0,Amsterdam,NED,576.0
2,116,Union Berlin,21.0,Berlin,GER,Lyon,44.0,Lyon,FRA,975.0
2,117,Aston Villa,18.635,Birmingham,ENG,Rangers,52.0,Glasgow,SCO,412.0
2,118,Aston Villa,18.635,Birmingham,ENG,Celtic,30.0,Glasgow,SCO,412.0
2,119,Aston Villa,18.635,Birmingham,ENG,Paris Saint-Germain,101.0,Paris,FRA,491.0
2,120,Aston Villa,18.635,Birmingham,ENG,Union Berlin,21.0,Berlin,GER,1015.0
2,121,Newcastle,18.635,Newcastle upon Tyne,ENG,Club Brugge,48.0,Bruges,BEL,531.0
2,122,Newcastle,18.635,Newcastle upon Tyne,ENG,Lazio,43.0,Rome,ITA,1783.0
2,123,Newcastle,18.635,Newcastle upon Tyne,ENG,Mönchengladbach,21.0,Mönchengladbach,GER,672.0
2,124,Newcastle,18.635,Newcastle upon Tyne,ENG,Real Madrid,112.0,Madrid,ESP,1630.0
2,125,H. Beer Sheva,17.0,Beer Sheva,ISR,Pyunik,9.5,Yerevan,ARM,1325.0
2,126,H. Beer Sheva,17.0,Beer Sheva,ISR,Qarabağ,26.0,Baku,AZE,1695.0
2,127,H. Beer Sheva,17.0,Beer Sheva,ISR,Napoli,71.0,Naples,ITA,2123.0
2,128,H. Beer Sheva,17.0,Beer Sheva,ISR,Roma,86.0,Rome,ITA,2305.0
2,129,Rapid Wien,14.0,Vienna,AUT,Crvena zvezda,40.0,Belgrade,SRB,492.0
2,130,Rapid Wien,14.0,Vienna,AUT,Borussia Dortmund,75.0,Dortmund,GER,736.0
2,131,Rapid Wien,14.0,Vienna,AUT,Juventus,80.0,Turin,ITA,749.0
2,132,Rapid Wien,14.0,Vienna,AUT,Newcastle,18.635,Newcastle upon Tyne,ENG,1448.0
2,133,Pyunik,9.5,Yerevan,ARM,Ordabasy,4.0,Shymkent,KAZ,2102.0
2,134,Pyunik,9.5,Yerevan,ARM,VfL Wolfsburg,22.5,Wolfsburg,GER,2890.0
2,135,Pyunik,9.5,Yerevan,ARM,Liverpool,100.0,Liverpool,ENG,3819.0
2,136,Pyunik,9.5,Yerevan,ARM,Villarreal,68.0,Villarreal,ESP,3755.0
