replicate,match,home_team,home_team_coefficient,home_team_city,home_team_association,away_team,away_team_coefficient,away_team_city,away_team_association,distance
1,120,Qarabağ,26.0,Baku,AZE,Bayer 04 Leverkusen,67.0,Leverkusen,GER,3478.0
1,121,Bodø/Glimt,24.5,Bodø,NOR,Real Madrid,112.0,Madrid,ESP,3186.0
1,122,Bodø/Glimt,24.5,Bodø,NOR,Crvena zvezda,40.0,Belgrade,SRB,2527.0
1,123,Bodø/Glimt,24.5,Bodø,NOR,Napoli,71.0,Naples,ITA,2939.0
1,124,Bodø/Glimt,24.5,Bodø,NOR,Qarabağ,26.0,Baku,AZE,3688.0
1,125,Fiorentina,24.0,Florence,ITA,Genk,13.0,Genk,BEL,909.0
1,126,Fiorentina,24.0,Florence,ITA,Rangers,52.0,Glasgow,SCO,1737.0
1,127,Fiorentina,24.0,Florence,ITA,Liverpool,100.0,Liverpool,ENG,1494.0
1,128,Fiorentina,24.0,Florence,ITA,Borussia Dortmund,75.0,Dortmund,GER,906.0
1,129,Genk,13.0,Genk,BEL,Marseille,34.0,Marseille,FRA,853.0
1,130,Genk,13.0,Genk,BEL,Bodø/Glimt,24.5,Bodø,NOR,1879.0
1,131,Genk,13.0,Genk,BEL,Feyenoord,57.0,Rotterdam,NED,129.0
1,132,Genk,13.0,Genk,BEL,Inter,90.0,Milan,ITA,669.0
1,133,Lens,11.266,Lens,FRA,Villarreal,68.0,Villarreal,ESP,1185.0
1,134,Lens,11.266,Lens,FRA,Aberdeen,7.5,Aberdeen,SCO,814.0
1,135,Lens,11.266,Lens,FRA,Braga,48.0,Braga,POR,1314.0
1,136,Lens,11.266,Lens,FRA,Manchester United,91.0,Manchester,ENG,485.0
1,137,Linfield,10.0,Belfast,NIR,Lens,11.266,Lens,FRA,751.0
1,138,Linfield,10.0,Belfast,NIR,Rennes,37.0,Rennes,FRA,778.0
1,139,Linfield,10.0,Belfast,NIR,Juventus,80.0,Turin,ITA,1436.0
1,140,Linfield,10.0,Belfast,NIR,Bayern,126.0,Munich,GER,1407.0
1,141,Aberdeen,7.5,Aberdeen,SCO,Barcelona,78.0,Barcelona,ESP,1779.0
